,이미지,전세/월세,보증금,월세,m2,층수,원룸/오피스텔,관리비,주소,구,동,위도,경도
1144,https://ic.zigbang.com/ic/items/31635766/1.jpg,전세,17000,0,59.5,반지하,빌라,1,https://www.zigbang.com/home/oneroom/items/31635766,광진구,자양동,37.532067730266235,127.08120843604297
1145,https://ic.zigbang.com/ic/items/31651495/1.jpg,전세,17000,0,56.2,반지하,빌라,1.5,https://www.zigbang.com/home/oneroom/items/31651495,광진구,자양동,37.53206652576153,127.0812348920703
1146,https://ic.zigbang.com/ic/items/31734177/1.jpg,월세,10000,120,79.34,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31734177,광진구,자양동,37.53259101612718,127.0814744000608
1147,https://ic.zigbang.com/ic/items/31356995/1.jpg,전세,46000,0,62.81,4,빌라,7,https://www.zigbang.com/home/oneroom/items/31356995,광진구,자양동,37.5326487510793,127.08706431717134
1148,https://ic.zigbang.com/ic/items/31553037/1.jpg,전세,36000,0,52.89,3,빌라,0,https://www.zigbang.com/home/oneroom/items/31553037,광진구,자양동,37.532629036217706,127.08704267663744
1149,https://ic.zigbang.com/ic/items/31553089/1.jpg,전세,46000,0,79.34,4,빌라,0,https://www.zigbang.com/home/oneroom/items/31553089,광진구,자양동,37.53215159769314,127.08705709818554
1150,https://ic.zigbang.com/ic/items/31710326/1.jpg,월세,7000,130,72.33,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31710326,광진구,자양동,37.53262898355038,127.07820991802417
1151,https://ic.zigbang.com/ic/items/31523580/1.jpg,월세,18000,50,37.81,3,빌라,8,https://www.zigbang.com/home/oneroom/items/31523580,광진구,자양동,37.53220193185867,127.07877760429075
1152,https://ic.zigbang.com/ic/items/31171339/1.jpg,전세,28350,0,42.98,3,빌라,2,https://www.zigbang.com/home/oneroom/items/31171339,광진구,자양동,37.53270827464426,127.07242657680989
1153,https://ic.zigbang.com/ic/items/31642831/1.jpg,전세,17000,0,45.17,반지하,빌라,1,https://www.zigbang.com/home/oneroom/items/31642831,광진구,자양동,37.5327257607692,127.07244754772569
1154,https://ic.zigbang.com/ic/items/31644142/1.jpg,전세,28350,0,45.7,3,빌라,2,https://www.zigbang.com/home/oneroom/items/31644142,광진구,자양동,37.53225288480917,127.07247748459899
1155,https://ic.zigbang.com/ic/items/31443587/1.jpg,전세,26000,0,59.5,4,빌라,3,https://www.zigbang.com/home/oneroom/items/31443587,광진구,자양동,37.53292313657998,127.08164837961448
1156,https://ic.zigbang.com/ic/items/31665683/1.jpg,월세,5000,150,122.31,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31665683,광진구,자양동,37.532496550613644,127.07807480382345
1157,https://ic.zigbang.com/ic/items/31734268/1.jpg,월세,10000,130,79.34,3,빌라,5,https://www.zigbang.com/home/oneroom/items/31734268,광진구,자양동,37.53252984620525,127.07748781165911
1158,https://ic.zigbang.com/ic/items/31653830/1.jpg,월세,500,45,39.67,반지하,빌라,0,https://www.zigbang.com/home/oneroom/items/31653830,광진구,자양동,37.533052450825835,127.0825537176025
1159,https://ic.zigbang.com/ic/items/31743546/1.jpg,월세,10000,50,42.98,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31743546,광진구,자양동,37.532812739273105,127.081251740365
1160,https://ic.zigbang.com/ic/items/31679628/1.jpg,월세,2000,60,363.97,2,빌라,1,https://www.zigbang.com/home/oneroom/items/31679628,광진구,자양동,37.5333371222148,127.07863461631514
1161,https://ic.zigbang.com/ic/items/31714888/1.jpg,월세,3000,55,42.98,2,빌라,1,https://www.zigbang.com/home/oneroom/items/31714888,광진구,자양동,37.533361673685675,127.07926709580737
1162,https://ic.zigbang.com/ic/items/31656057/1.jpg,전세,15000,0,171.9,반지하,빌라,2,https://www.zigbang.com/home/oneroom/items/31656057,광진구,자양동,37.53342990016929,127.08342127204443
1163,https://ic.zigbang.com/ic/items/31735761/1.jpg,전세,15000,0,52.89,반지하,빌라,2,https://www.zigbang.com/home/oneroom/items/31735761,광진구,자양동,37.532908139597076,127.08341309112873
1164,https://ic.zigbang.com/ic/items/31667148/1.jpg,월세,3000,50,36.0,2,빌라,1.5,https://www.zigbang.com/home/oneroom/items/31667148,광진구,자양동,37.53319766290755,127.081821363443
1165,https://ic.zigbang.com/ic/items/31682944/1.jpg,월세,2000,50,39.7,2,빌라,2,https://www.zigbang.com/home/oneroom/items/31682944,광진구,자양동,37.5337345439723,127.08017990588611
1166,https://ic.zigbang.com/ic/items/31708297/1.jpg,월세,4000,72,47.93,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31708297,광진구,자양동,37.53428554342416,127.0804472528627
1167,https://ic.zigbang.com/ic/items/31721115/1.jpg,월세,4000,72,52.89,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31721115,광진구,자양동,37.533800176837715,127.08109589661836
1168,https://ic.zigbang.com/ic/items/31721127/1.jpg,월세,4000,72,49.59,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31721127,광진구,자양동,37.53428546028586,127.08044262037383
1169,https://ic.zigbang.com/ic/items/31473244/1.jpg,전세,28800,0,32.19,4,빌라,6,https://www.zigbang.com/home/oneroom/items/31473244,광진구,자양동,37.53408183283584,127.06520020280982
1170,https://ic.zigbang.com/ic/items/31549413/1.jpg,전세,28800,0,59.5,4,빌라,7,https://www.zigbang.com/home/oneroom/items/31549413,광진구,자양동,37.53458925794202,127.06521564445949
1171,https://ic.zigbang.com/ic/items/31648221/1.jpg,전세,28800,0,39.67,4,빌라,6,https://www.zigbang.com/home/oneroom/items/31648221,광진구,자양동,37.53407724015582,127.06459276481499
1172,https://ic.zigbang.com/ic/items/31429675/1.jpg,전세,30000,0,36.23,2,빌라,3,https://www.zigbang.com/home/oneroom/items/31429675,광진구,자양동,37.534157845459134,127.07758210202326
1173,https://ic.zigbang.com/ic/items/31683383/1.jpg,전세,30000,0,36.23,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31683383,광진구,자양동,37.53412220683841,127.07700093925253
1174,https://ic.zigbang.com/ic/items/31710850/1.jpg,전세,30000,0,28.16,2,빌라,3,https://www.zigbang.com/home/oneroom/items/31710850,광진구,자양동,37.53415596903682,127.07696846929413
1175,https://ic.zigbang.com/ic/items/31650819/1.jpg,전세,18000,0,59.5,1,빌라,2,https://www.zigbang.com/home/oneroom/items/31650819,광진구,자양동,37.53473980147753,127.06288347675172
1176,https://ic.zigbang.com/ic/items/31647270/1.jpg,전세,28000,0,46.28,2,빌라,6,https://www.zigbang.com/home/oneroom/items/31647270,광진구,자양동,37.534815017077406,127.06370598610457
1177,https://ic.zigbang.com/ic/items/31693645/1.jpg,전세,32000,0,36.36,5,빌라,6,https://www.zigbang.com/home/oneroom/items/31693645,광진구,자양동,37.53435408274037,127.06368276592241
1178,https://ic.zigbang.com/ic/items/31696719/1.jpg,전세,32000,0,42.98,5,빌라,6,https://www.zigbang.com/home/oneroom/items/31696719,광진구,자양동,37.53434885107465,127.06369552525469
1179,https://ic.zigbang.com/ic/items/31719412/1.jpg,전세,32000,0,39.67,5,빌라,6,https://www.zigbang.com/home/oneroom/items/31719412,광진구,자양동,37.534842729362445,127.06433329574232
1180,https://ic.zigbang.com/ic/items/31509612/1.jpg,전세,28000,0,60.0,4,빌라,3,https://www.zigbang.com/home/oneroom/items/31509612,광진구,자양동,37.534989450735914,127.06215666646176
1181,https://ic.zigbang.com/ic/items/31224442/1.jpg,월세,10000,100,76.1,3,빌라,3,https://www.zigbang.com/home/oneroom/items/31224442,광진구,자양동,37.534515781786695,127.08207891802601
1182,https://ic.zigbang.com/ic/items/31399166/1.jpg,월세,10000,100,91.45,3,빌라,3,https://www.zigbang.com/home/oneroom/items/31399166,광진구,자양동,37.5344717671173,127.08207145032691
1183,https://ic.zigbang.com/ic/items/31472089/1.jpg,월세,10000,100,91.45,3,빌라,3,https://www.zigbang.com/home/oneroom/items/31472089,광진구,자양동,37.535001327507715,127.08206417113736
1184,https://ic.zigbang.com/ic/items/31638122/1.jpg,월세,10000,100,76.0,3,빌라,3,https://www.zigbang.com/home/oneroom/items/31638122,광진구,자양동,37.53500168746008,127.08203247246662
1185,https://ic.zigbang.com/ic/items/31690062/1.jpg,월세,10000,100,91.0,3,빌라,3,https://www.zigbang.com/home/oneroom/items/31690062,광진구,자양동,37.534987722686516,127.08143466978655
1186,https://ic.zigbang.com/ic/items/31629626/1.jpg,전세,40000,0,69.45,2,빌라,2,https://www.zigbang.com/home/oneroom/items/31629626,광진구,자양동,37.535010185793084,127.08080706719183
1187,https://ic.zigbang.com/ic/items/31458318/1.jpg,전세,24000,0,29.58,2,빌라,8,https://www.zigbang.com/home/oneroom/items/31458318,광진구,자양동,37.53451726140802,127.06476151356874
1188,https://ic.zigbang.com/ic/items/31742471/1.jpg,월세,12000,15,42.98,4,빌라,2,https://www.zigbang.com/home/oneroom/items/31742471,광진구,자양동,37.535119235386446,127.07985176781966
1189,https://ic.zigbang.com/ic/items/31627002/1.jpg,월세,3000,100,49.59,5,빌라,5,https://www.zigbang.com/home/oneroom/items/31627002,광진구,자양동,37.535348904241545,127.08042846859603
1190,https://ic.zigbang.com/ic/items/31696388/1.jpg,월세,3000,90,52.89,5,빌라,5,https://www.zigbang.com/home/oneroom/items/31696388,광진구,자양동,37.53534440387249,127.08102611786899
1191,https://ic.zigbang.com/ic/items/31483442/1.jpg,전세,36000,0,73.44,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31483442,광진구,자양동,37.534869861892766,127.077953620683
1192,https://ic.zigbang.com/ic/items/31577907/1.jpg,전세,36000,0,69.42,2,빌라,3,https://www.zigbang.com/home/oneroom/items/31577907,광진구,자양동,37.53535927252186,127.07857592182545
1193,https://ic.zigbang.com/ic/items/31688159/1.jpg,전세,37000,0,110.0,2,빌라,4,https://www.zigbang.com/home/oneroom/items/31688159,광진구,자양동,37.535345613489106,127.078583636109
1194,https://ic.zigbang.com/ic/items/31710933/1.jpg,월세,2000,70,39.7,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31710933,광진구,자양동,37.53536186992713,127.08090093544384
1195,https://ic.zigbang.com/ic/items/31597333/1.jpg,월세,2000,80,50.0,2,빌라,3,https://www.zigbang.com/home/oneroom/items/31597333,광진구,자양동,37.535844324640976,127.08127937898576
1196,https://ic.zigbang.com/ic/items/31583104/1.jpg,전세,32000,0,46.28,6,빌라,6,https://www.zigbang.com/home/oneroom/items/31583104,광진구,자양동,37.53550736029918,127.06310247135971
1197,https://ic.zigbang.com/ic/items/31627604/1.jpg,월세,15000,80,59.5,3,빌라,2,https://www.zigbang.com/home/oneroom/items/31627604,광진구,자양동,37.53629518555284,127.07786671907132
1198,https://ic.zigbang.com/ic/items/31643371/1.jpg,월세,10000,80,56.2,3,빌라,0,https://www.zigbang.com/home/oneroom/items/31643371,광진구,자양동,37.53628006708927,127.07791720703442
1199,https://ic.zigbang.com/ic/items/31708680/1.jpg,월세,10000,80,69.42,3,빌라,0,https://www.zigbang.com/home/oneroom/items/31708680,광진구,자양동,37.535794784811,127.07791535816362
1200,https://ic.zigbang.com/ic/items/31257130/1.jpg,전세,28000,0,29.93,4,빌라,5,https://www.zigbang.com/home/oneroom/items/31257130,광진구,자양동,37.535844116179916,127.07803540276815
1201,https://ic.zigbang.com/ic/items/31626142/1.jpg,전세,28000,0,18.01,4,빌라,5,https://www.zigbang.com/home/oneroom/items/31626142,광진구,자양동,37.536348083468894,127.07862139817897
1202,https://ic.zigbang.com/ic/items/31665551/1.jpg,월세,3000,120,59.5,10,빌라,10,https://www.zigbang.com/home/oneroom/items/31665551,광진구,자양동,37.53644445978246,127.08402586170098
1203,https://ic.zigbang.com/ic/items/31587182/1.jpg,월세,5000,73,52.89,2,빌라,11,https://www.zigbang.com/home/oneroom/items/31587182,광진구,자양동,37.53612550700129,127.0823743209737
1204,https://ic.zigbang.com/ic/items/31431602/1.jpg,월세,30000,4,56.2,5,빌라,11,https://www.zigbang.com/home/oneroom/items/31431602,광진구,자양동,37.5363111203996,127.08098412055102
1205,https://ic.zigbang.com/ic/items/31531498/1.jpg,월세,10000,70,56.2,4,빌라,2,https://www.zigbang.com/home/oneroom/items/31531498,광진구,자양동,37.53631890392306,127.078391832907
1206,https://ic.zigbang.com/ic/items/31712508/1.jpg,월세,10000,70,50.0,4,빌라,2,https://www.zigbang.com/home/oneroom/items/31712508,광진구,자양동,37.5368169771579,127.07838300636557
1207,https://ic.zigbang.com/ic/items/31405785/1.jpg,전세,40000,0,77.71,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31405785,광진구,자양동,37.53635852978789,127.07760952816676
1208,https://ic.zigbang.com/ic/items/31455389/1.jpg,전세,40000,0,77.0,1,빌라,1,https://www.zigbang.com/home/oneroom/items/31455389,광진구,자양동,37.53685557478667,127.0769755428764
1209,https://ic.zigbang.com/ic/items/31555193/1.jpg,전세,33000,0,82.64,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31555193,광진구,자양동,37.537106197362576,127.06799540343066
1210,https://ic.zigbang.com/ic/items/31555489/1.jpg,월세,10000,100,66.12,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31555489,광진구,자양동,37.53661710849668,127.06736478419987
1211,https://ic.zigbang.com/ic/items/31640773/1.jpg,월세,1000,80,39.7,반지하,빌라,0,https://www.zigbang.com/home/oneroom/items/31640773,광진구,자양동,37.53666272998984,127.07722340170864
1212,https://ic.zigbang.com/ic/items/31662654/1.jpg,월세,1000,80,42.98,반지하,빌라,0,https://www.zigbang.com/home/oneroom/items/31662654,광진구,자양동,37.53666593607858,127.0778489405039
1213,https://ic.zigbang.com/ic/items/31732650/1.jpg,월세,1000,80,49.59,반지하,빌라,0,https://www.zigbang.com/home/oneroom/items/31732650,광진구,자양동,37.536693171544776,127.07721185869723
1214,https://ic.zigbang.com/ic/items/31442812/1.jpg,전세,25000,0,49.59,2,빌라,2,https://www.zigbang.com/home/oneroom/items/31442812,광진구,자양동,37.537205702347734,127.07808280221724
1215,https://ic.zigbang.com/ic/items/31662680/1.jpg,전세,75000,0,87.0,6,빌라,0,https://www.zigbang.com/home/oneroom/items/31662680,광진구,자양동,37.53744412796941,127.07791383145322
1216,https://ic.zigbang.com/ic/items/31695767/1.jpg,전세,34000,0,46.28,3,빌라,6,https://www.zigbang.com/home/oneroom/items/31695767,광진구,자양동,37.53770976979903,127.08011897070803
1217,https://ic.zigbang.com/ic/items/31708618/1.jpg,전세,34000,0,46.28,3,빌라,6,https://www.zigbang.com/home/oneroom/items/31708618,광진구,자양동,37.537699912912714,127.08071762216936
1218,https://ic.zigbang.com/ic/items/31712551/1.jpg,전세,9000,0,39.67,반지하,빌라,0,https://www.zigbang.com/home/oneroom/items/31712551,광진구,자양동,37.539384947900466,127.08118445720481
1219,https://ic.zigbang.com/ic/items/31736813/1.jpg,전세,9000,0,40.0,반지하,빌라,0,https://www.zigbang.com/home/oneroom/items/31736813,광진구,자양동,37.53889446774523,127.0817906611641
1220,https://ic.zigbang.com/ic/items/31545271/1.jpg,전세,27000,0,33.06,2,빌라,7.5,https://www.zigbang.com/home/oneroom/items/31545271,광진구,자양동,37.53938210127585,127.06326591971204
1221,https://ic.zigbang.com/ic/items/31672334/1.jpg,전세,28000,0,36.36,3,빌라,8,https://www.zigbang.com/home/oneroom/items/31672334,광진구,자양동,37.53939255303665,127.06326062005641
1222,https://ic.zigbang.com/ic/items/31619526/1.jpg,전세,26500,0,45.0,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31619526,광진구,자양동,37.53914811249744,127.08170046262717
1223,https://ic.zigbang.com/ic/items/31493675/1.jpg,전세,47000,0,79.34,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31493675,광진구,자양동,37.53926757642942,127.08224465252876
1224,https://ic.zigbang.com/ic/items/31674670/1.jpg,월세,30000,100,85.95,2,빌라,3,https://www.zigbang.com/home/oneroom/items/31674670,광진구,자양동,37.54040889205149,127.06644145884098
1225,https://ic.zigbang.com/ic/items/31674677/1.jpg,월세,30000,100,85.95,2,빌라,3,https://www.zigbang.com/home/oneroom/items/31674677,광진구,자양동,37.53993097384423,127.06648299235896
1226,https://ic.zigbang.com/ic/items/31729120/1.jpg,월세,500,63,36.36,1,빌라,2,https://www.zigbang.com/home/oneroom/items/31729120,광진구,화양동,37.54136531565645,127.07042660051812
1227,https://ic.zigbang.com/ic/items/31694518/1.jpg,월세,500,63,31.4,1,빌라,2,https://www.zigbang.com/home/oneroom/items/31694518,광진구,화양동,37.54185638125381,127.07106685915505
1228,https://ic.zigbang.com/ic/items/31610686/1.jpg,월세,1000,90,39.67,2,빌라,3,https://www.zigbang.com/home/oneroom/items/31610686,광진구,화양동,37.5414455330431,127.06674210779616
1229,https://ic.zigbang.com/ic/items/31613847/1.jpg,월세,1000,90,39.67,2,빌라,3,https://www.zigbang.com/home/oneroom/items/31613847,광진구,화양동,37.54141911361167,127.0673811475926
1230,https://ic.zigbang.com/ic/items/31262642/1.jpg,월세,1000,70,39.67,반지하,빌라,6,https://www.zigbang.com/home/oneroom/items/31262642,광진구,화양동,37.541688317301045,127.0686299550681
1231,https://ic.zigbang.com/ic/items/31646279/1.jpg,월세,20000,100,102.48,4,빌라,2,https://www.zigbang.com/home/oneroom/items/31646279,광진구,화양동,37.54234438022948,127.06850058146165
1232,https://ic.zigbang.com/ic/items/31622465/1.jpg,월세,1000,120,49.59,4,빌라,3,https://www.zigbang.com/home/oneroom/items/31622465,광진구,화양동,37.54256935679717,127.07067071753886
1233,https://ic.zigbang.com/ic/items/31548806/1.jpg,월세,1000,58,36.36,반지하,빌라,2,https://www.zigbang.com/home/oneroom/items/31548806,광진구,화양동,37.54225138063826,127.06720589792582
1234,https://ic.zigbang.com/ic/items/31696177/1.jpg,월세,1000,85,46.28,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31696177,광진구,화양동,37.54254508803469,127.06606801213448
1235,https://ic.zigbang.com/ic/items/31732449/1.jpg,월세,1000,85,38.0,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31732449,광진구,화양동,37.54255551993321,127.06665405494752
1236,https://ic.zigbang.com/ic/items/31740430/1.jpg,월세,1000,85,47.93,2,빌라,5,https://www.zigbang.com/home/oneroom/items/31740430,광진구,화양동,37.54306233188057,127.06606950600049
1237,https://ic.zigbang.com/ic/items/31667488/1.jpg,전세,15000,0,44.63,1,빌라,1,https://www.zigbang.com/home/oneroom/items/31667488,광진구,화양동,37.542668681844184,127.07085502182422
1238,https://ic.zigbang.com/ic/items/31696164/1.jpg,월세,15000,100,62.46,2,빌라,1,https://www.zigbang.com/home/oneroom/items/31696164,광진구,화양동,37.54304895060572,127.07118011136126
1239,https://ic.zigbang.com/ic/items/31712976/1.jpg,월세,15000,100,64.0,2,빌라,1,https://www.zigbang.com/home/oneroom/items/31712976,광진구,화양동,37.5435444857194,127.07117192062624
1240,https://ic.zigbang.com/ic/items/31606863/1.jpg,월세,500,65,44.63,반지하,빌라,3,https://www.zigbang.com/home/oneroom/items/31606863,광진구,화양동,37.54339597254259,127.06729041102595
1241,https://ic.zigbang.com/ic/items/31625069/1.jpg,월세,5000,100,49.59,7,빌라,8,https://www.zigbang.com/home/oneroom/items/31625069,광진구,화양동,37.54402316320334,127.0714074821362
1242,https://ic.zigbang.com/ic/items/31659578/1.jpg,전세,32000,0,49.59,7,빌라,8,https://www.zigbang.com/home/oneroom/items/31659578,광진구,화양동,37.54353587594093,127.07141028207512
1243,https://ic.zigbang.com/ic/items/31505782/1.jpg,월세,1000,65,36.36,반지하,빌라,2,https://www.zigbang.com/home/oneroom/items/31505782,광진구,화양동,37.54418590921437,127.06705798481067
1244,https://ic.zigbang.com/ic/items/31533575/1.jpg,월세,1000,65,36.36,반지하,빌라,2,https://www.zigbang.com/home/oneroom/items/31533575,광진구,화양동,37.54418009679368,127.06644464196795
1245,https://ic.zigbang.com/ic/items/31710964/1.jpg,전세,25000,0,90.88,4,빌라,4,https://www.zigbang.com/home/oneroom/items/31710964,광진구,화양동,37.54404840522451,127.07003902754954
1246,https://ic.zigbang.com/ic/items/31720674/1.jpg,전세,25000,0,84.3,4,빌라,1.5,https://www.zigbang.com/home/oneroom/items/31720674,광진구,화양동,37.54452784795543,127.07004973345133
1247,https://ic.zigbang.com/ic/items/31666928/1.jpg,전세,16000,0,52.89,반지하,빌라,2,https://www.zigbang.com/home/oneroom/items/31666928,광진구,화양동,37.54446270624802,127.06987819706637
1248,https://ic.zigbang.com/ic/items/31714823/1.jpg,전세,25000,0,52.89,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31714823,광진구,화양동,37.544616226769605,127.07637202480497
1249,https://ic.zigbang.com/ic/items/31659977/1.jpg,월세,500,60,39.67,1,빌라,1,https://www.zigbang.com/home/oneroom/items/31659977,광진구,화양동,37.544790764388935,127.07046055424773
1250,https://ic.zigbang.com/ic/items/31593694/1.jpg,월세,3000,100,69.0,4,빌라,5,https://www.zigbang.com/home/oneroom/items/31593694,광진구,화양동,37.544797723534465,127.07537155568696
1251,https://ic.zigbang.com/ic/items/31627702/1.jpg,월세,1000,60,34.71,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31627702,광진구,화양동,37.54486507523211,127.0685999621163
1252,https://ic.zigbang.com/ic/items/31690776/1.jpg,월세,500,50,36.36,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31690776,광진구,화양동,37.54539199141761,127.07865195132041
1253,https://ic.zigbang.com/ic/items/31716162/1.jpg,월세,1500,110,46.28,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31716162,광진구,화양동,37.545465635519115,127.07712811573991
1254,https://ic.zigbang.com/ic/items/31501477/1.jpg,월세,1000,60,46.28,반지하,빌라,2,https://www.zigbang.com/home/oneroom/items/31501477,광진구,화양동,37.54503157080658,127.06963456968369
1255,https://ic.zigbang.com/ic/items/31614884/1.jpg,월세,1000,80,46.28,2,빌라,3,https://www.zigbang.com/home/oneroom/items/31614884,광진구,화양동,37.54568116992538,127.06808659197296
1256,https://ic.zigbang.com/ic/items/31720048/1.jpg,전세,17000,0,39.67,1,빌라,3,https://www.zigbang.com/home/oneroom/items/31720048,광진구,화양동,37.545653251327536,127.06747073572915
1257,https://ic.zigbang.com/ic/items/31705810/1.jpg,전세,90000,0,168.6,6,빌라,10,https://www.zigbang.com/home/oneroom/items/31705810,광진구,화양동,37.545688117013896,127.07063615360728
1258,https://ic.zigbang.com/ic/items/31705823/1.jpg,전세,70000,0,99.83,7,빌라,10,https://www.zigbang.com/home/oneroom/items/31705823,광진구,화양동,37.54519637528542,127.07066101910787
1259,https://ic.zigbang.com/ic/items/31705834/1.jpg,전세,90000,0,135.54,6,빌라,10,https://www.zigbang.com/home/oneroom/items/31705834,광진구,화양동,37.545203181681714,127.0712758052556
1260,https://ic.zigbang.com/ic/items/31718641/1.jpg,월세,8000,30,45.0,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31718641,광진구,화양동,37.54571605332116,127.07765732076125
1261,https://ic.zigbang.com/ic/items/31553230/1.jpg,전세,25000,0,63.0,3,빌라,3,https://www.zigbang.com/home/oneroom/items/31553230,광진구,화양동,37.54572611964859,127.07783037787571
1262,https://ic.zigbang.com/ic/items/31378883/1.jpg,전세,40000,0,83.09,5,빌라,1,https://www.zigbang.com/home/oneroom/items/31378883,광진구,화양동,37.545220644612854,127.0687395906302
1263,https://ic.zigbang.com/ic/items/31635454/1.jpg,월세,1000,75,36.36,2,빌라,3,https://www.zigbang.com/home/oneroom/items/31635454,광진구,화양동,37.54532916653969,127.0752218386271
1264,https://ic.zigbang.com/ic/items/31491665/1.jpg,전세,65000,0,106.31,9,빌라,12,https://www.zigbang.com/home/oneroom/items/31491665,광진구,화양동,37.54586200010734,127.07363050806704
1265,https://ic.zigbang.com/ic/items/31620007/1.jpg,전세,24000,0,132.23,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31620007,광진구,화양동,37.5459346443342,127.0744809405974
1266,https://ic.zigbang.com/ic/items/31475287/1.jpg,전세,7500,0,33.06,반지하,빌라,0,https://www.zigbang.com/home/oneroom/items/31475287,광진구,화양동,37.54609297072588,127.07541933054856
1267,https://ic.zigbang.com/ic/items/31677733/1.jpg,월세,3000,25,36.36,반지하,빌라,0,https://www.zigbang.com/home/oneroom/items/31677733,광진구,화양동,37.545615246429705,127.0748209590089
1268,https://ic.zigbang.com/ic/items/31741749/1.jpg,전세,9000,0,40.8,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31741749,광진구,화양동,37.54626031703054,127.06846045090565
1269,https://ic.zigbang.com/ic/items/31589502/1.jpg,전세,20000,0,40.0,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31589502,광진구,화양동,37.54631682885178,127.06796436554121
1270,https://ic.zigbang.com/ic/items/31427504/1.jpg,전세,33000,0,59.5,3,빌라,0,https://www.zigbang.com/home/oneroom/items/31427504,광진구,화양동,37.54601834109178,127.0752858695904
1271,https://ic.zigbang.com/ic/items/31424718/1.jpg,월세,4000,90,49.59,9,빌라,10,https://www.zigbang.com/home/oneroom/items/31424718,광진구,화양동,37.54676361434391,127.07301450536093
1272,https://ic.zigbang.com/ic/items/31650779/1.jpg,월세,3000,90,39.67,9,빌라,10,https://www.zigbang.com/home/oneroom/items/31650779,광진구,화양동,37.54673655953614,127.072350588554
1273,https://ic.zigbang.com/ic/items/31706624/1.jpg,월세,1000,60,39.67,2,빌라,1,https://www.zigbang.com/home/oneroom/items/31706624,광진구,화양동,37.54707461712652,127.0675922526505
1274,https://ic.zigbang.com/ic/items/31511371/1.jpg,전세,31000,0,49.59,4,빌라,8,https://www.zigbang.com/home/oneroom/items/31511371,광진구,화양동,37.547445606559556,127.06753543883572
1275,https://ic.zigbang.com/ic/items/31566819/1.jpg,전세,31500,0,49.59,8,빌라,8,https://www.zigbang.com/home/oneroom/items/31566819,광진구,화양동,37.547417855958926,127.06755964981656
1276,https://ic.zigbang.com/ic/items/31509470/1.jpg,전세,31000,0,49.59,4,빌라,8,https://www.zigbang.com/home/oneroom/items/31509470,광진구,화양동,37.54745733795479,127.06777281311979
1277,https://ic.zigbang.com/ic/items/31701056/1.jpg,전세,31500,0,46.28,8,빌라,8,https://www.zigbang.com/home/oneroom/items/31701056,광진구,화양동,37.546971005916284,127.06775437013631
1278,https://ic.zigbang.com/ic/items/31728566/1.jpg,전세,31500,0,49.59,7,빌라,8,https://www.zigbang.com/home/oneroom/items/31728566,광진구,화양동,37.54698749983569,127.06779360393611
1279,https://ic.zigbang.com/ic/items/31738246/1.jpg,전세,29000,0,49.59,2,빌라,8,https://www.zigbang.com/home/oneroom/items/31738246,광진구,화양동,37.54747291433737,127.06775987182388
1280,https://ic.zigbang.com/ic/items/31478544/1.jpg,월세,5000,85,82.64,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31478544,광진구,군자동,37.5491351219622,127.07223637601992
1281,https://ic.zigbang.com/ic/items/31736594/1.jpg,월세,5000,85,79.34,1,빌라,0,https://www.zigbang.com/home/oneroom/items/31736594,광진구,군자동,37.54866179743682,127.07222430314125
1282,https://ic.zigbang.com/ic/items/31373230/1.jpg,월세,5000,85,74.38,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31373230,광진구,군자동,37.54867918754849,127.0728641831249
1283,https://ic.zigbang.com/ic/items/31626166/1.jpg,월세,3000,80,44.63,2,빌라,2,https://www.zigbang.com/home/oneroom/items/31626166,광진구,군자동,37.54953805566386,127.0721821129225
1284,https://ic.zigbang.com/ic/items/31618611/1.jpg,월세,3000,80,39.67,2,빌라,0,https://www.zigbang.com/home/oneroom/items/31618611,광진구,군자동,37.549530846734015,127.07154426805293
